6.24357e+01	0.00000e+00	0.00000e+00	-4.71248e+00	-2.80126e-01	-0.00000e+00	-1.43178e-01	-5.17656e-02	-0.00000e+00
0.00000e+00	6.24357e+01	0.00000e+00	2.80126e-01	2.64179e+00	0.00000e+00	5.17656e-02	2.32571e-01	0.00000e+00
0.00000e+00	0.00000e+00	1.42893e+01	0.00000e+00	-0.00000e+00	4.60472e-01	0.00000e+00	-0.00000e+00	1.38008e-02
-4.71248e+00	2.80126e-01	0.00000e+00	6.24357e+01	0.00000e+00	0.00000e+00	-4.71248e+00	-2.80126e-01	-0.00000e+00
-2.80126e-01	2.64179e+00	-0.00000e+00	0.00000e+00	6.24357e+01	0.00000e+00	2.80126e-01	2.64179e+00	0.00000e+00
-0.00000e+00	0.00000e+00	4.60472e-01	0.00000e+00	0.00000e+00	1.42893e+01	0.00000e+00	-0.00000e+00	4.60472e-01
-1.43178e-01	5.17656e-02	0.00000e+00	-4.71248e+00	2.80126e-01	0.00000e+00	6.24357e+01	0.00000e+00	0.00000e+00
-5.17656e-02	2.32571e-01	-0.00000e+00	-2.80126e-01	2.64179e+00	-0.00000e+00	0.00000e+00	6.24357e+01	0.00000e+00
-0.00000e+00	0.00000e+00	1.38008e-02	-0.00000e+00	0.00000e+00	4.60472e-01	0.00000e+00	0.00000e+00	1.42893e+01
